"week","group_1","group_2","group_3","group_4","group_5","Strategy"
"20081121",0.0389027155172414,0.0491612068965517,0.0399836796536797,0.0417355172413793,0.0379140517241379,-0.000988663793103445
"20081128",0.0947663362068965,0.118988232758621,0.126675541125541,0.145369396551724,0.168281637931034,0.0735153017241379
"20081205",-0.0623263362068966,-0.052498275862069,-0.0553855844155844,-0.056014525862069,-0.0545103017241379,0.00781603448275862
"20081212",0.0476833189655172,0.0403931465517241,0.055551341991342,0.0549876724137931,0.0676625,0.0199791810344828
"20081219",-0.0876493534482759,-0.0995092672413793,-0.107956363636364,-0.104706336206897,-0.111782844827586,-0.0241334913793103
"20081226",0.0533146120689655,0.05123125,0.0652711688311688,0.0551303448275862,0.0642531034482759,0.0109384913793103
"20081231",0.0391059051724138,0.0579259051724138,0.0551867532467532,0.0645878879310345,0.0671833189655172,0.0280774137931034
"20090109",0.0172761637931034,0.03038125,0.0318022943722944,0.0340881896551724,0.0407061206896552,0.0234299568965517
"20090116",0.0467241379310345,0.0464290086206897,0.0458522077922078,0.0447722413793103,0.0461090948275862,-0.00061504310344828
"20090123",0.0919528099173554,0.104770580912863,0.11486244813278,0.123667925311203,0.133695,0.0417421900826446
"20090206",0.0813957851239669,0.0941429875518672,0.108269170124481,0.109523609958506,0.10488847107438,0.0234926859504132
"20090213",0.00705826446280992,0.0049944398340249,0.0054092531120332,0.0042249377593361,0.00427070247933884,-0.00278756198347107
"20090220",-0.145159545454545,-0.148894149377593,-0.15897734439834,-0.148661369294606,-0.131350165289256,0.0138093801652893
"20090227",0.0128368181818182,0.0265633195020747,0.0309359751037344,0.0302444398340249,0.019553347107438,0.00671652892561983
"20090306",0.0221635950413223,0.02724377593361,0.0344027800829876,0.0285528215767635,0.027840041322314,0.00567644628099174
"20090313",0.0816132644628099,0.0852471369294606,0.0869408298755187,0.0938429045643153,0.0872696280991736,0.00565636363636364
"20090320",0.0113111983471074,0.0198154771784232,0.0172348547717842,0.0221446887966805,0.0252957851239669,0.0139845867768595
"20090327",0.0285963223140496,0.0301752697095436,0.0272221991701245,0.0421732780082988,0.0248754958677686,-0.00372082644628099
"20090403",0.051180041322314,0.0437203734439834,0.0417536514522822,0.0419099170124481,0.0381162396694215,-0.0130638016528926
"20090410",0.032554173553719,0.0414299585062241,0.0537154771784232,0.0555652697095436,0.0551752479338843,0.0226210743801653
"20090417",-0.105231404958678,-0.0877519087136929,-0.0948413692946058,-0.092144356846473,-0.0870302066115703,0.0182011983471074
"20090424",0.106763016528926,0.0993992116182573,0.100279087136929,0.094954356846473,0.0832719421487603,-0.0234910743801653
"20090430",-0.0200249173553719,-0.012112489626556,-0.00939269709543568,-0.00875132780082988,-0.0108747107438017,0.00915020661157025
"20090508",0.0543477685950413,0.052873112033195,0.052822531120332,0.0513213692946058,0.0397468181818182,-0.0146009504132231
"20090515",-0.0201709090909091,-0.00661460580912863,-0.01509,-0.0127807883817427,-0.00649756198347107,0.013673347107438
"20090522",0.0321187190082645,0.0356463485477178,0.0394225311203319,0.032012489626556,0.0369395867768595,0.00482086776859504
"20090527",0.000911818181818182,0.00608195020746888,0.00601672199170124,0.0101584647302905,0.0205138429752066,0.0196020247933884
"20090605",-0.00224727272727273,-0.000602614107883817,0.0109815352697095,0.00482717842323651,0.00537805785123967,0.0076253305785124
"20090612",0.00940710743801653,0.013176846473029,0.0174226556016598,0.0154820746887967,0.015436694214876,0.0060295867768595
"20090619",0.0260067355371901,0.0238881742738589,0.0190718257261411,0.0179916182572614,0.0186590909090909,-0.00734764462809917
"20090626",0.0249489256198347,0.0322945228215768,0.0308651452282158,0.0242457261410788,0.0198695867768595,-0.00507933884297521
"20090703",0.0421080165289256,0.0453839004149378,0.0369346473029046,0.0532452697095436,0.0459440082644628,0.00383599173553719
"20090710",0.0343129752066116,0.0451454771784232,0.0489303734439834,0.0533688381742739,0.0540550826446281,0.0197421074380165
"20090717",0.0118327685950413,0.0160785062240664,0.0154515767634855,0.0118294190871369,0.0191426446280992,0.00730987603305785
"20090724",0.00526140495867769,0.009809377593361,0.0141192116182573,0.0116564315352697,0.0189494628099174,0.0136880578512397
"20090731",-0.0442288306451613,-0.0333401612903226,-0.0274191093117409,-0.0163011290322581,0.00185221774193548,0.0460810483870968
"20090807",-0.143408669354839,-0.155999274193548,-0.15646004048583,-0.163566330645161,-0.170651975806452,-0.0272433064516129
"20090814",0.0647031451612903,0.0581930241935484,0.0527172874493927,0.0423372983870968,0.0432891129032258,-0.0214140322580645
"20090821",-0.086553064516129,-0.0884743548387097,-0.0827436032388664,-0.0650028629032258,-0.0681678629032258,0.0183852016129032
"20090828",0.0686561290322581,0.0726567338709677,0.0773734817813765,0.0790275,0.0797438306451613,0.0110877016129032
"20090904",0.0545161290322581,0.0551534274193548,0.0562305263157895,0.0533920564516129,0.0555789919354839,0.0010628629032258
"20090911",0.0031975,0.0160420967741935,0.0141586234817814,0.0169994758064516,0.0293843548387097,0.0261868548387097
"20090918",-0.105892862903226,-0.107497137096774,-0.105233279352227,-0.0981022983870968,-0.0922856451612903,0.0136072177419355
"20090925",0.05612,0.0633033467741936,0.059495991902834,0.0635495564516129,0.0585934677419355,0.00247346774193548
"20090930",0.0428540322580645,0.0346504838709677,0.0368775708502024,0.0408097177419355,0.0371483064516129,-0.00570572580645161
"20091009",0.0563110887096774,0.0481714516129032,0.0582465182186235,0.0604227419354839,0.0659206048387097,0.00960951612903226
"20091016",0.0169095967741935,0.0224883064516129,0.0242547773279352,0.0308772983870968,0.0332373387096774,0.0163277419354839
"20091023",0.00646903225806452,0.00929512096774194,0.00447502024291498,0.0014816935483871,-0.00277653225806452,-0.00924556451612903
"20091030",0.0381509274193548,0.0481789112903226,0.0531336842105263,0.0583500403225806,0.0686962096774194,0.0305452822580645
"20091106",0.0388733064516129,0.039905564516129,0.0438576923076923,0.0400697580645161,0.0497712096774194,0.0108979032258065
"20091113",0.0422827016129032,0.0489683467741935,0.0548412145748988,0.0498418548387097,0.0518861290322581,0.00960342741935484
"20091120",-0.0335835483870968,-0.0490762096774194,-0.0458525101214575,-0.0432884274193548,-0.0493438306451613,-0.0157602822580645
"20091127",0.024875,0.0358482258064516,0.0496584210526316,0.051788064516129,0.0478736693548387,0.0229986693548387
"20091204",-0.0137588306451613,-0.0152981451612903,-0.0168354251012146,-0.0162185483870968,-0.0146607661290323,-0.000901935483870967
"20091211",-0.0561044758064516,-0.059834435483871,-0.06021995951417,-0.0545323387096774,-0.0560853629032258,1.91129032258083e-05
"20091218",0.0499117338709677,0.0441199193548387,0.0393698380566802,0.0294430241935484,0.0282741935483871,-0.0216375403225806
"20091225",0.025020685483871,0.0198716129032258,0.0264151821862348,0.0209525806451613,0.0179979435483871,-0.00702274193548387
"20091231",0.000670322580645161,0.00693540322580645,0.0066285020242915,0.00019375,0.00138508064516129,0.000714758064516129
"20100108",0.0507666532258065,0.0592316935483871,0.057134008097166,0.0582945161290323,0.0597595161290323,0.0089928629032258
"20100115",-0.0844795967741935,-0.0731698387096774,-0.0713696356275304,-0.0651557258064516,-0.0609767338709677,0.0235028629032258
"20100122",-0.0251256048387097,-0.0359413709677419,-0.0422403643724696,-0.0470157661290323,-0.0506458064516129,-0.0255202016129032
"20100129",-0.00724359848484848,-0.0014367803030303,0.00717338403041825,0.00305310606060606,0.00429579545454545,0.0115393939393939
"20100205",0.0197351136363636,0.0270468181818182,0.026812319391635,0.0255318939393939,0.0236555303030303,0.00392041666666667
"20100212",0.0647911363636364,0.0657618939393939,0.0574433460076046,0.0560944318181818,0.0532461742424242,-0.0115449621212121
"20100226",-0.0194043181818182,-0.0126495454545455,-0.00559376425855513,-4.51893939393939e-05,0.00241337121212121,0.0218176893939394
"20100305",-0.0445826515151515,-0.0448034090909091,-0.0382285551330799,-0.0398267803030303,-0.0385529545454545,0.00602969696969697
"20100312",0.0493052651515151,0.0508107575757576,0.0544361216730038,0.0535038636363636,0.0563314772727273,0.00702621212121213
"20100319",0.00421556818181818,0.00483969696969697,0.00835026615969582,0.00624905303030303,0.0054192803030303,0.00120371212121212
"20100326",0.0315360984848485,0.0310762878787879,0.0252654372623574,0.0290676515151515,0.0284268939393939,-0.00310920454545455
"20100402",0.00914022727272727,0.00757022727272727,0.00363163498098859,0.00831935606060606,0.0113421590909091,0.00220193181818182
"20100409",-0.057199053030303,-0.0672242424242424,-0.057105855513308,-0.0626355303030303,-0.0552141666666667,0.00198488636363636
"20100416",0.040614053030303,0.0363912878787879,0.0330389733840304,0.0240436742424242,0.0121588257575758,-0.0284552272727273
"20100423",-0.0897608712121212,-0.0918584848484848,-0.0997362737642586,-0.101780416666667,-0.0887805681818182,0.00098030303030304
"20100430",-0.0750847727272727,-0.0686424242424242,-0.0692250190114068,-0.0559898484848485,-0.0540211363636364,0.0210636363636364
"20100507",-0.080575303030303,-0.102855303030303,-0.0907942585551331,-0.09158875,-0.0756721212121212,0.00490318181818181
"20100514",0.0587339393939394,0.0526742803030303,0.0515158935361217,0.0493664015151515,0.0557520833333333,-0.00298185606060606
"20100521",-0.00925852272727273,-0.0171253787878788,-0.0160260076045627,-0.0206188636363636,-0.0162217803030303,-0.00696325757575758
"20100528",-0.00708765151515152,-0.0092792803030303,-0.0120553231939163,-0.0130973106060606,-0.0158359848484848,-0.00874833333333333
"20100604",0.011032803030303,0.0198980303030303,0.0272207604562738,0.0311175757575758,0.0333720454545455,0.0223392424242424
"20100611",-0.0160111363636364,-0.0112434848484848,-0.00427520912547528,0.00138159090909091,0.00133806818181818,0.0173492045454545
"20100618",-0.0318023863636364,-0.0303469696969697,-0.0286561977186312,-0.0259814772727273,-0.0221628409090909,0.00963954545454546
"20100625",-0.102775795454545,-0.104551363636364,-0.108745931558935,-0.104648409090909,-0.10844821969697,-0.00567242424242424
"20100702",0.0728885227272727,0.0741305681818182,0.0801361596958175,0.0826611363636364,0.0782082196969697,0.00531969696969697
"20100709",-0.00575128787878788,0.000759166666666667,0.0054606463878327,0.00997136363636364,0.00124890151515152,0.00700018939393939
"20100716",0.0498355303030303,0.051841553030303,0.0584711406844106,0.0655267424242424,0.0720742045454545,0.0222386742424242
"20100723",0.0399742424242424,0.0443292803030303,0.0422396577946768,0.0521359848484848,0.0567248484848485,0.0167506060606061
"20100730",0.027448381294964,0.0236832129963899,0.0251463898916967,0.0295807942238267,0.0386042238267148,0.0111558425317508
"20100806",0.00710053956834532,0.00271761732851986,0.0048614440433213,0.0034971119133574,0.00366281588447653,-0.00343772368386879
"20100813",-0.00573363309352518,-0.00601942238267148,-0.00488945848375451,-0.00192097472924188,0.00304270758122744,0.00877634067475262
"20100820",0.0327705755395683,0.0267036462093863,0.025112274368231,0.024148880866426,0.0285596389891697,-0.00421093655039867
"20100827",0.0173814028776978,0.021499963898917,0.0254558483754513,0.0252574368231047,0.033633321299639,0.0162519184219411
"20100903",0.0285697841726619,0.0262880866425993,0.0239227075812274,0.0208131046931408,0.0217235379061372,-0.00684624626652469
"20100910",-0.0550541007194245,-0.0490585920577617,-0.0483841516245487,-0.048806714801444,-0.0463038267148014,0.00875027400462301
"20100917",0.0256722302158273,0.0214346931407942,0.0207195667870036,0.0197495667870036,0.0178246931407942,-0.00784753707503312
"20100921",0.0286702517985612,0.0295653790613718,0.0317205415162455,0.0375736462093863,0.0439732490974729,0.0153029972989118
"20100930",-0.0276926978417266,-0.00977043321299639,0.00225238267148014,0.0142097472924188,0.0168880144404332,0.0445807122821598
"20101008",-0.0485235611510791,-0.0316285198555957,-0.024550036101083,-0.00570469314079422,-0.0062215523465704,0.0423020088045087
"20101015",0.0839497482014388,0.0752496750902527,0.0708011913357401,0.0604311913357401,0.0537965703971119,-0.0301531778043269
"20101022",0.0407335251798561,0.0344841516245487,0.0347581227436823,0.0285638989169675,0.0280776173285199,-0.0126559078513363
"20101029",0.035543309352518,0.0391504693140794,0.0439930685920578,0.0430582671480144,0.0464007220216607,0.0108574126691427
"20101105",-0.0448898920863309,-0.0574092418772563,-0.0540302166064982,-0.0450260288808664,-0.0396054512635379,0.00528444082279303
"20101112",-0.0238359352517986,-0.0271665703971119,-0.0166288086642599,-0.0108928519855596,-0.0135696750902527,0.0102662601615459
"20101119",0.0209308633093525,0.0208501805054152,0.0184619855595668,0.017402238267148,0.0087498916967509,-0.0121809716126016
"20101126",-0.0439484892086331,-0.045810036101083,-0.0317287364620939,-0.0330605776173285,-0.0278876173285199,0.0160608718801132
"20101203",0.0399369784172662,0.0336712274368231,0.0247871119133574,0.0247936101083032,0.0215605415162455,-0.0183764369010207
"20101210",-0.00531435251798561,0.000782093862815884,-0.0057885559566787,-0.00218635379061372,-0.0083587725631769,-0.00304442004519128
"20101217",-0.0654208273381295,-0.0608329602888087,-0.0534745487364621,-0.0490293501805054,-0.0442906498194946,0.0211301775186349
"20101224",0.0472407194244604,0.0378861371841155,0.0315787725631769,0.0220525992779783,0.0177418411552347,-0.0294988782692258
"20101231",-0.046888345323741,-0.0428254512635379,-0.0311656678700361,-0.0290087364620939,-0.0226071119133574,0.0242812334103836
"20110107",-0.0699726258992806,-0.0710375451263538,-0.0633910108303249,-0.0564753429602888,-0.0493161010830325,0.0206565248162481
"20110114",-0.0218388848920863,-0.0234507581227437,-0.0164983393501805,-0.0146631407942238,-0.0109036823104693,0.010935202581617
"20110121",0.0386998561151079,0.0388270397111913,0.0397453068592058,0.0401386642599278,0.0434581227436823,0.0047582666285744
"20110128",0.0515432374100719,0.0498929963898917,0.0567459927797834,0.0536649458483755,0.0565890252707581,0.00504578786068619
"20110201",0.0677347902097902,0.0729347368421053,0.0744909122807018,0.0720169473684211,0.0775377972027972,0.00980300699300699
"20110211",0.0378067132867133,0.0308254035087719,0.0325402456140351,0.0322166666666667,0.0340847202797203,-0.003721993006993
"20110218",0.00232625874125874,0.00571719298245614,0.00823035087719298,0.0114798596491228,0.0168062237762238,0.014479965034965
"20110225",0.00640087412587413,0.0104308771929825,0.0180861052631579,0.0171027719298246,0.0177828671328671,0.011381993006993
"20110304",0.0142235314685315,0.00347536842105263,0.00205354385964912,0.00553768421052632,0.00794332167832168,-0.00628020979020979
"20110311",-0.0214201398601399,-0.0151904210526316,-0.017797298245614,-0.0101580350877193,-0.0151847902097902,0.00623534965034965
"20110318",0.027662972027972,0.0232739649122807,0.02928,0.0168449473684211,0.0165144055944056,-0.0111485664335664
"20110325",-0.0325994755244755,-0.0175404561403509,-0.0111452280701754,-0.0163163157894737,-0.0273302097902098,0.00526926573426573
"20110401",0.0232342657342657,0.0156677192982456,0.0191691228070175,0.0187192631578947,0.0205855594405594,-0.0026487062937063
"20110408",0.0236621678321678,0.00728652631578947,0.0160131228070175,0.0128475789473684,0.0134829370629371,-0.0101792307692308
"20110415",-0.0328621328671329,-0.0304915789473684,-0.0288103859649123,-0.0276461052631579,-0.012646048951049,0.0202160839160839
"20110422",-0.0208926573426573,-0.0279817543859649,-0.025158701754386,-0.0315922105263158,-0.0354455944055944,-0.0145529370629371
"20110429",0.00811272727272727,-0.0025080701754386,-0.0010339298245614,0.00433838596491228,0.00533937062937063,-0.00277335664335664
"20110506",0.00986304195804196,0.0102660350877193,0.00609452631578947,0.000575824561403509,-0.00485723776223776,-0.0147202797202797
"20110513",-0.0631136713286713,-0.0450093333333333,-0.0368363157894737,-0.0317323859649123,-0.0357011888111888,0.0274124825174825
"20110520",-0.0924495104895105,-0.066999649122807,-0.0653513684210526,-0.0617118596491228,-0.0583493006993007,0.0341002097902098
"20110527",0.0537034965034965,0.0406280350877193,0.0415201754385965,0.0395032631578947,0.0403326573426573,-0.0133708391608392
"20110603",-0.00306541958041958,0.00107224561403509,0.00137087719298246,-0.00172961403508772,-0.00535496503496503,-0.00228954545454545
"20110610",-0.0557811538461538,-0.043952701754386,-0.0434189122807018,-0.0374644210526316,-0.0401098251748252,0.0156713286713287
"20110617",0.0677871328671329,0.0601346666666667,0.0628822456140351,0.0652864912280702,0.069926048951049,0.00213891608391609
"20110624",0.0268598951048951,0.0286941403508772,0.0323333684210526,0.0361225263157895,0.033413006993007,0.00655311188811189
"20110701",0.0243106643356643,0.0151479649122807,0.0124908771929825,0.0155384210526316,0.0126685314685315,-0.0116421328671329
"20110708",0.0140902447552448,0.0204316140350877,0.0161712280701754,0.0195185614035088,0.0234628321678322,0.00937258741258741
"20110715",-0.0562622377622378,-0.057708350877193,-0.0565586315789474,-0.0623628070175439,-0.0624980769230769,-0.00623583916083916
"20110722",0.00884545454545455,0.0102073684210526,0.010674,0.0067680350877193,0.00845541958041958,-0.000390034965034964
"20110729",-0.0643552739726027,-0.0755048630136986,-0.0804608561643836,-0.0766226369863014,-0.0870625684931507,-0.0227072945205479
"20110805",0.0545472945205479,0.054616404109589,0.0561210273972603,0.050163595890411,0.0517918150684932,-0.00275547945205479
"20110812",-0.0510378424657534,-0.0435953082191781,-0.0399877397260274,-0.0426857191780822,-0.0389727397260274,0.012065102739726
"20110819",0.0182677397260274,0.0271685273972603,0.0331651712328767,0.0357700342465753,0.0358103767123288,0.0175426369863014
"20110826",-0.0607227054794521,-0.0566398630136986,-0.0547160273972603,-0.049486095890411,-0.0498102739726027,0.0109124315068493
"20110902",-0.0202864383561644,-0.0145981849315068,-0.00900832191780822,-0.0101205479452055,-0.00770479452054795,0.0125816438356164
"20110909",-0.00570880136986301,-0.00496794520547945,0.00168609589041096,0.000238047945205479,0.000836712328767123,0.00654551369863014
"20110916",-0.0254951369863014,-0.0211183561643836,-0.0193395205479452,-0.0150175,-0.0107046232876712,0.0147905136986301
"20110923",-0.059379897260274,-0.0537671575342466,-0.0549814383561644,-0.0531814383561644,-0.0524322945205479,0.00694760273972603
"20110930",0.0391779109589041,0.0416678082191781,0.0415864383561644,0.0421517465753425,0.0455728082191781,0.00639489726027397
"20111014",-0.0614275342465753,-0.0644516095890411,-0.0646828082191781,-0.0710633561643836,-0.0694419178082192,-0.00801438356164384
"20111021",0.0574849657534247,0.0539778424657534,0.0612682534246575,0.0646366780821918,0.0740831164383562,0.0165981506849315
"20111028",0.018340102739726,0.0236213356164384,0.0288540410958904,0.0280218493150685,0.036312602739726,0.0179725
"20111104",0.0109652739726027,0.0112642123287671,0.0118991438356164,0.0158507534246575,0.0104447602739726,-0.000520513698630137
"20111111",-0.0422882876712329,-0.0464973287671233,-0.0441894863013699,-0.0452244178082192,-0.0471057534246575,-0.00481746575342466
"20111118",-0.013296404109589,-0.0150563356164384,-0.0209871917808219,-0.0182538907849829,-0.0184017182130584,-0.00510531410346938
"20111125",-0.0623738356164384,-0.0581684589041096,-0.0558493150684932,-0.0551364726027397,-0.0559964383561644,0.00637739726027397
"20111202",-0.0213980479452055,-0.0231580136986301,-0.0169042465753425,-0.0232922945205479,-0.0248249657534247,-0.00342691780821918
"20111209",-0.0489047602739726,-0.0598787671232877,-0.0587372945205479,-0.0694949657534247,-0.0698369520547945,-0.0209321917808219
"20111216",-0.0485053082191781,-0.0398283904109589,-0.038708904109589,-0.0377627397260274,-0.0285909246575342,0.0199143835616438
"20111223",-0.0470212328767123,-0.0385217123287671,-0.0405312671232877,-0.0359857534246575,-0.0342591438356164,0.0127620890410959
"20111230",0.0319783561643836,0.0437144520547945,0.0471712671232877,0.0579277397260274,0.0683099315068493,0.0363315753424658
"20120106",-0.035098904109589,-0.0300083219178082,-0.0206043150684932,-0.0160337328767123,-0.0113075684931507,0.0237913356164384
"20120113",0.0354767123287671,0.0484159246575342,0.0523431849315069,0.0526258219178082,0.0567255821917808,0.0212488698630137
"20120120",0.0271783561643836,0.0307120205479452,0.0357733561643836,0.0411572602739726,0.0485192808219178,0.0213409246575342
"20120203",0.0309114790996785,0.0284437096774194,0.0334012258064516,0.0357786774193548,0.037432540192926,0.00652106109324759
"20120210",0.0115947266881029,0.0146392903225806,0.0159599032258065,0.022279,0.0243422508038585,0.0127475241157556
"20120217",0.041277845659164,0.0466048709677419,0.0487844838709677,0.0504456451612903,0.0503852411575563,0.00910739549839228
"20120224",0.0123256591639871,0.00745777419354839,0.00694370967741935,0.00709083870967742,0.006598038585209,-0.00572762057877814
"20120302",0.0143258520900322,0.0170343548387097,0.0179597741935484,0.0205138064516129,0.0231285209003215,0.00880266881028939
"20120309",-0.0156963665594855,-0.0164608709677419,-0.0148987741935484,-0.0124168709677419,-0.00561450160771704,0.0100818649517685
"20120316",-0.0458032475884244,-0.0409438709677419,-0.0399856451612903,-0.0387529032258065,-0.0407976205787781,0.0050056270096463
"20120323",-0.0474548553054662,-0.0396035806451613,-0.0406398387096774,-0.0352805161290323,-0.0345219292604502,0.0129329260450161
"20120330",0.0338226045016077,0.0369195161290323,0.0426736451612903,0.0391828709677419,0.0275064951768489,-0.00631610932475885
"20120406",0.0423350482315113,0.0531090967741936,0.0629974838709677,0.0570475483870968,0.0441936012861736,0.00185855305466238
"20120413",-0.00865189710610932,0.00565441935483871,0.00881412903225806,0.00485629032258065,0.00110225080385852,0.00975414790996785
"20120420",0.00438424437299035,0.00616648387096774,0.00982670967741935,0.00786787096774194,0.00515627009646302,0.000772025723472669
"20120427",0.00414778135048232,-0.00482625806451613,-0.00105390322580645,0.000775741935483871,0.00448816720257235,0.000340385852090032
"20120504",-0.0203126688102894,-0.022845935483871,-0.0192028064516129,-0.0226802258064516,-0.0188363987138264,0.00147627009646302
"20120511",-0.0185844051446945,-0.019787935483871,-0.0119456451612903,-0.0164503225806452,-0.0199496463022508,-0.00136524115755627
"20120518",0.00733131832797428,0.0126595161290323,0.00870945161290323,0.004418,0.0011556270096463,-0.00617569131832797
"20120525",-0.0219917363344051,-0.0241135483870968,-0.0197372258064516,-0.0193902580645161,-0.0138364308681672,0.00815530546623794
"20120601",-0.000568938906752412,0.00337335483870968,0.00404916129032258,0.00530848387096774,0.00337405144694534,0.00394299035369775
"20120608",0.00936887459807074,0.0123747096774194,0.0132073870967742,0.0134807096774194,0.0205081993569132,0.0111393247588424
"20120615",-0.052014308681672,-0.0537276129032258,-0.0518517741935484,-0.0534407741935484,-0.0513199035369775,0.000694405144694536
"20120621",0.0104515434083601,0.00641570967741935,0.00083358064516129,-0.00464187096774194,-0.00684144694533762,-0.0172929903536977
"20120629",-0.0232930868167203,-0.028862064516129,-0.0320780322580645,-0.0377636774193548,-0.0426359807073955,-0.0193428938906752
